Paper title,Paper link,Year of publishing,Number of citations,Keywords,Relevant for study,Duplicate,Reviewer,Applicable/Non Applicable,Reason for choosing/ not choosing the research paper
Durable queues: The second amendment,https://dl.acm.org/doi/abs/10.1145/3409964.3461791,2021.0,9,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
BushStore: Efficient B+ Tree Group Indexing for LSM-Tree in Non-Volatile Memory,https://ieeexplore.ieee.org/abstract/document/10597680/,2024.0,3,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
An empirical guide to the behavior and use of scalable persistent memory,https://www.usenix.org/conference/fast20/presentation/yang,2020.0,569,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Maximizing persistent memory bandwidth utilization for OLAP workloads,https://dl.acm.org/doi/abs/10.1145/3448016.3457292,2021.0,73,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
HiLSM: An LSM-based key-value store for hybrid NVM-SSD storage systems,https://dl.acm.org/doi/abs/10.1145/3387902.3392621,2020.0,31,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
fogcached-ros: Hybrid main memory KVS server,https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=210323&item_no=1&page_id=13&block_id=8,,3,"""Optane"" ""Data+Structure""",No,not duplicate,,,
Montage: A general system for buffered durably linearizable data structures,https://arxiv.org/abs/2009.13701,2020.0,5,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
NV-QALSH+: Locality-Sensitive Hashing Optimized for Non-volatile Memory,https://link.springer.com/chapter/10.1007/978-981-97-2421-5_17,2023.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Pymm: Heterogeneous memory programming for python data science,https://dl.acm.org/doi/abs/10.1145/3477113.3487266,2021.0,8,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
A NUMA-aware Graph Database for Hybrid Memory System,https://ieeexplore.ieee.org/abstract/document/10491661/,2023.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
tf-Darshan: Understanding fine-grained I/O performance in machine learning workloads,https://ieeexplore.ieee.org/abstract/document/9229605/,2020.0,23,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Asap: A speculative approach to persistence,https://ieeexplore.ieee.org/abstract/document/9773258/,2022.0,19,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
A Design Proposal for a Unified B-epsilon-tree: Embracing NVM in Memory Hierarchies,https://www.researchgate.net/profile/Sajad-Karim-2/publication/385891179_A_Design_Proposal_for_a_Unified_B-epsilon-tree_Embracing_NVM_in_Memory_Hierarchies/links/6739ceec4a70511f072263c5/A-Design-Proposal-for-a-Unified-B-epsilon-tree-Embracing-NVM-in-Memory-Hierarchies.pdf,2024.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
How does updatable learned index perform on non-volatile main memory?,https://ieeexplore.ieee.org/abstract/document/9438717/,2021.0,10,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Exploring Architectural Implications to Boost Performance forin-NVM B+-tree,https://kms.shanghaitech.edu.cn/handle/2MSLDSTB/241127,2023.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
BPF for storage: an exokernel-inspired approach,https://dl.acm.org/doi/abs/10.1145/3458336.3465290,2021.0,32,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Augmenting HLS with zero-overhead application-specific address mapping for Optane DCPMM,https://ieeexplore.ieee.org/abstract/document/9786121/,2022.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
An Empirical Guide to the Behavior and Use of Scalable Persistent Memory,https://www.usenix.org/system/files/login/issues/login_fall20_issue.pdf#page=8,2020.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Cost modelling for optimal data placement in heterogeneous main memory,https://dl.acm.org/doi/abs/10.14778/3551793.3551837,2022.0,17,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Analyzing and improving the scalability of in-memory indices for managed search engines,https://dl.acm.org/doi/abs/10.1145/3591195.3595272,2023.0,5,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Parallel multi-split extendible hashing for persistent memory,https://dl.acm.org/doi/abs/10.1145/3472456.3472500,2021.0,8,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Blizzard: Adding True Persistence to Main Memory Data Structures,https://arxiv.org/abs/2305.09034,2023.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Efficient large scale DLRM implementation on heterogeneous memory systems,https://link.springer.com/chapter/10.1007/978-3-031-32041-5_3,2023.0,4,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Directories for GPU4FS,https://os.itec.kit.edu/downloads/2023_BA_Kittner_Dirs_for_GPU4FS.pdf,2023.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Demystifying the performance of hpc scientific applications on nvm-based memory systems,https://ieeexplore.ieee.org/abstract/document/9139816/,2020.0,26,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Ambix: Rethinking Linux's Page Management to Support the new Intel Optane DC Persistent Memory,https://www.dpss.inesc-id.pt/~jpbarreto/data/uploads/thesis/miguel-marques-ext-abstract.pdf,2021.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Data management on non-volatile memory: a perspective,https://link.springer.com/article/10.1007/s13222-018-0301-1,2018.0,17,"""Optane"" ""Data+Structure""",No,not duplicate,,,
FliT: a library for simple and efficient persistent algorithms,https://dl.acm.org/doi/abs/10.1145/3503221.3508436,2022.0,24,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Software Support for Non-Volatile Memory (NVM) Programming,https://infoscience.epfl.ch/bitstreams/12ed9990-b71c-4f37-a989-2fcf69b828ec/download,2021.0,2,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Lb+ trees: Optimizing persistent index performance on 3dxpoint memory,https://dl.acm.org/doi/abs/10.14778/3384345.3384355,2020.0,144,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Electromagnetic Simulations with 3D FEM and Intel Optane Persistent Memory,https://ieeexplore.ieee.org/abstract/document/9924749/,2022.0,2,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
{DURINN}: Adversarial memory and thread interleaving for detecting durable linearizability bugs,https://www.usenix.org/conference/osdi22/presentation/fu,2022.0,20,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Transactional Composition of Nonblocking Data Structures,https://dl.acm.org/doi/abs/10.1145/3558481.3591079,2023.0,4,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Redesigning high-performance lsm-based key-value stores with persistent cpu caches,https://ieeexplore.ieee.org/abstract/document/10184574/,2023.0,10,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Pangolin: A {Fault-Tolerant} persistent memory programming library,https://www.usenix.org/conference/atc19/presentation/zhang-lu,2019.0,88,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Is Data Migration Evil in the NVM File System?,https://ieeexplore.ieee.org/abstract/document/9599236/,2021.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
ESH: Design and Implementation of an Optimal Hashing Scheme for Persistent Memory,https://www.mdpi.com/2076-3417/13/20/11528,2023.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Persistent scripting,http://nvmw.ucsd.edu/nvmw2022-program/nvmw2022-data/nvmw2022-paper35-final_version_your_extended_abstract.pdf,2022.0,2,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Baidu Feed Stream Services Restructures Its In-Memory Database with Intel® Optane™ Technology,https://www.intel.com/content/dam/www/public/us/en/documents/case-studies/baidu-feed-case-study.pdf,2020.0,3,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Hybrid Transactional/Analytical Graph Processing in Modern Memory Hierarchies,https://link.springer.com/chapter/10.1007/978-3-031-74097-8_4,2025.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Nonblocking Data Structures on Persistent Memory,https://search.proquest.com/openview/3b4fa5cd199b6c7b37446013baec2301/1?pq-origsite=gscholar&cbl=18750&diss=y,2022.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Evaluating intel 3d-xpoint nvdimm persistent memory in the context of a key-value store,https://ieeexplore.ieee.org/abstract/document/9238605/,2020.0,6,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
"The past, present and future of indexing on persistent memory",https://dl.acm.org/doi/abs/10.14778/3554821.3554897,2022.0,16,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Towards Sustainable Non-Volatile Memory: Machine Learning and Memory-Aware Data Structures for Energy Efficiency and Longevity,https://search.proquest.com/openview/755e6f670cf729311a0b1c296d14ea15/1?pq-origsite=gscholar&cbl=18750&diss=y,2024.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Persistent Memories,https://link.springer.com/content/pdf/10.1007/978-3-031-79205-2_1.pdf,2022.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Hamming tree: The case for energy-aware indexing for nvms,https://dl.acm.org/doi/abs/10.1145/3589327,2023.0,6,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Exploiting Persistent CPU Cache for Scalable Persistent Hash Index,https://ieeexplore.ieee.org/abstract/document/10597906/,2024.0,2,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Persistent memory and the rise of universal constructions,https://dl.acm.org/doi/abs/10.1145/3342195.3387515,2020.0,35,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
"A survey on persistent memory indexes: Recent advances, challenges and opportunities",https://www.sciencedirect.com/science/article/pii/S1383762124000778,2024.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Corundum: Statically-enforced persistent memory safety,https://dl.acm.org/doi/abs/10.1145/3445814.3446710,2021.0,39,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Advances in High Performance Computing Through Concurrent Data Structures and Predictive Scheduling,https://stars.library.ucf.edu/etd2023/273/,2024.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Turbohash: A hash table for key-value store on persistent memory,https://dl.acm.org/doi/abs/10.1145/3579370.3594766,2023.0,6,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Disperse Access Considered Energy Inefficiency in Intel Optane DC Persistent Memory Servers,https://ieeexplore.ieee.org/abstract/document/9355739/,2020.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
A Framework Providing Transparent Direct Access to Java Data Structures Stored in NVRAM,https://coconucos.cs.uni-duesseldorf.de/lehre/abschlussarbeiten/ma_kaeufler21.pdf,2021.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Afternoon Tutorial 2: An Introduction to the Implementation of {ZFS},https://www.usenix.org/conference/fast20/training-program,2020.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Performance Prediction of Graph Analytics on Persistent Memory,http://nvmw.ucsd.edu/nvmw2021-program/nvmw2021-data/nvmw2021-paper45-final_version_your_extended_abstract.pdf,2021.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Cheetah: An Adaptive User-Space Cache for Non-volatile Main Memory File Systems,https://link.springer.com/chapter/10.1007/978-3-030-85896-4_17,2021.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
A quantitative evaluation of persistent memory hash indexes,https://link.springer.com/article/10.1007/s00778-023-00812-1,2024.0,3,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Bridging the latency gap between NVM and DRAM for latency-bound operations,https://dl.acm.org/doi/abs/10.1145/3329785.3329917,2019.0,51,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
"Sparta: High-performance, element-wise sparse tensor contraction on heterogeneous memory",https://dl.acm.org/doi/abs/10.1145/3437801.3441581,2021.0,38,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Brief Announcement: On Implementing Wear Leveling in Persistent Synchronization Structures,https://drops.dagstuhl.de/entities/document/10.4230/LIPIcs.DISC.2023.38,2023.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
WAL-assisted Tiering: Painlessly Improving Your Favorite Log-Structured KV Store Instead of Building a New One,https://dl.acm.org/doi/abs/10.1145/3422575.3422802,2020.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Indexing on Non-volatile Memory,https://link.springer.com/content/pdf/10.1007/978-3-031-47627-3.pdf,2023.0,4,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Persistent Double-Ended Queues based on Software Combining,http://nvmw.ucsd.edu/nvmw2025-finalprogram/nvmw2025-final33.pdf,,0,"""Optane"" ""Data+Structure""",No,not duplicate,,,
DAOS as HPC Storage: Exploring Interfaces,https://ieeexplore.ieee.org/abstract/document/10321870/,2023.0,4,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Selective caching: a persistent memory approach for multi-dimensional index structures,https://link.springer.com/article/10.1007/s10619-021-07327-0,2022.0,7,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Brief Announcement: A Fast Scalable Detectable Unrolled Lock-Based Linked List,https://dl.acm.org/doi/abs/10.1145/3626183.3660272,2024.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
25 Years of Storage Research and Education: A Retrospective.,https://www.usenix.org/system/files/fast22-slides-keynote-aparci-dusseau.pdf,2022.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
PiBench online: interactive benchmarking of persistent memory indexes,https://dl.acm.org/doi/abs/10.14778/3415478.3415483,2020.0,2,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Evaluating Persistent Memory Range Indexes: Part Two [Extended Version],https://arxiv.org/abs/2201.13047,2022.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Hybrid Transactional/Analytical Graph Processing in Modern Memory,https://books.google.com/books?hl=en&lr=&id=AY1BEQAAQBAJ&oi=fnd&pg=PA90&dq=%27optane%27+%2B+%27data+structure%27&ots=N8x2T1ngrb&sig=f_RUQMU_Np5F4RdewIfITfywxBE,,0,"""Optane"" ""Data+Structure""",No,not duplicate,,,
Kvell: the design and implementation of a fast persistent key-value store,https://dl.acm.org/doi/abs/10.1145/3341301.3359628,2019.0,187,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
{SplitKV}: Splitting {IO} Paths for Different Sized {Key-Value} Items with Advanced Storage Devices,https://www.usenix.org/conference/hotstorage20/presentation/han,2020.0,18,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Language Level Support for Persistent Memory,https://search.proquest.com/openview/b32cd5f57e53f5f901f5d917cd8c5019/1?pq-origsite=gscholar&cbl=18750&diss=y,2021.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Efficient and Scalable Hashing Scheme for Persistent Memory,https://s-space.snu.ac.kr/bitstream/10371/193327/1/000000174535.pdf,2023.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
PLIN: a persistent learned index for non-volatile memory with high performance and instant recovery,https://dl.acm.org/doi/abs/10.14778/3565816.3565826,2022.0,36,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
"Leveraging NVMe SSDs for building a fast, cost-effective, LSM-tree-based KV store",https://dl.acm.org/doi/abs/10.1145/3480963,2021.0,19,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Evaluation of intel memory drive technology performance for scientific applications,https://dl.acm.org/doi/abs/10.1145/3286475.3286479,2018.0,7,"""Optane"" ""Data+Structure""",No,not duplicate,,,
Hybrid-Memcached: A Novel Approach for Memcached Persistence Optimization With Hybrid Memory,https://ieeexplore.ieee.org/abstract/document/10492614/,2024.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Wormhole filters: Caching your hash on persistent memory,https://dl.acm.org/doi/abs/10.1145/3627703.3629590,2024.0,4,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
BPF for storage: an exokernel-inspired approach,https://arxiv.org/abs/2102.12922,2021.0,7,"""Optane"" ""Data+Structure""",Yes,duplicate,,,
Hm-ann: Efficient billion-point nearest neighbor search on heterogeneous memory,https://proceedings.neurips.cc/paper/2020/hash/788d986905533aba051261497ecffcbb-Abstract.html,2020.0,74,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
FTGraph: A Flexible Tree-Based Graph Store on Persistent Memory for Large-Scale Dynamic Graphs,https://ieeexplore.ieee.org/abstract/document/10740831/,2024.0,2,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Bit-Flip Aware Data Structures for Phase Change Memory,https://search.proquest.com/openview/c31e64fa91fcf4a51e1347d8dc45ded2/1?pq-origsite=gscholar&cbl=18750&diss=y,2022.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Scanns: Towards scalable and concurrent data indexing and searching in high-end computing system,https://ieeexplore.ieee.org/abstract/document/9826114/,2022.0,6,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
